User ID,Clicks,Non-Clicks
U38239,"['N14408', 'N35671', 'N61186', 'N962', 'N42146']","['N63372', 'N22442', 'N16804', 'N11675', 'N3344', 'N26488', 'N42486', 'N58656', 'N51187', 'N41172', 'N54544', 'N25471', 'N35847', 'N11087', 'N14924', 'N6056', 'N61623', 'N103', 'N27932', 'N44776', 'N12029', 'N28279', 'N14592', 'N49194']"
U28401,"['N29177', 'N21777', 'N306', 'N63499', 'N35671', 'N59742', 'N25450', 'N26026', 'N28088', 'N51705', 'N13927', 'N60607', 'N4633', 'N3500', 'N13935']",['N55325']
U80866,['N41298'],"['N24111', 'N21656', 'N41020', 'N32544', 'N23547', 'N32182', 'N60105', 'N31978']"
U87597,"['N29177', 'N49731', 'N306', 'N14742', 'N53216', 'N29857', 'N21815', 'N63019', 'N28088', 'N14801', 'N36934', 'N13927', 'N5499']","['N45422', 'N32182']"
U53378,[],"['N60550', 'N55555']"
U23043,[],[]
U57322,[],['N59673']
U31068,['N49685'],[]
U14101,[],[]
U19026,['N14408'],"['N61760', 'N5370', 'N3841', 'N32544', 'N9139', 'N28385', 'N26262', 'N7470', 'N41020', 'N30475', 'N38337', 'N6056', 'N45366', 'N61623', 'N962', 'N42397', 'N55589', 'N60105', 'N23547', 'N31978', 'N28327', 'N30870']"
U62630,[],"['N26130', 'N26179', 'N279', 'N38783']"
U2939,"['N13117', 'N15670', 'N47508', 'N39258', 'N47479', 'N34937', 'N1066', 'N38182', 'N32573', 'N64248', 'N28852', 'N41197', 'N46125', 'N52433', 'N2231']","['N6056', 'N26262', 'N22606', 'N49279', 'N3344', 'N30518']"
U15684,"['N60470', 'N43749', 'N50060', 'N43955', 'N4922', 'N19594', 'N32483', 'N4020', 'N53216', 'N53100', 'N22023', 'N28131', 'N4786', 'N54522', 'N8331', 'N8448', 'N38909', 'N26179', 'N44402', 'N63210']","['N4912', 'N3541', 'N39949', 'N24686', 'N49685', 'N36545', 'N31679', 'N28983', 'N60186']"
U14975,"['N32312', 'N26262', 'N6102', 'N55189', 'N7242', 'N47479', 'N51053', 'N8448', 'N38118', 'N49040', 'N10414', 'N58262']","['N26262', 'N27789', 'N4754', 'N59385', 'N4642', 'N21420']"
U77523,"['N29177', 'N40716', 'N871', 'N32483', 'N22279', 'N53585']","['N13930', 'N30518', 'N55204']"
U93711,"['N306', 'N871', 'N55189', 'N48699', 'N22345', 'N22161', 'N53531', 'N29207']","['N41165', 'N48077', 'N16148', 'N37793', 'N17031']"
U60588,"['N15655', 'N50475']","['N41387', 'N61760', 'N22442', 'N9139', 'N32544', 'N7754', 'N27079', 'N51187', 'N21656', 'N41020', 'N30475', 'N43519', 'N6056', 'N962', 'N23547', 'N59981', 'N21519', 'N31978', 'N30870']"
U5287,[],"['N38311', 'N62318', 'N27737', 'N36612', 'N59267', 'N3841', 'N58264', 'N52312', 'N34185', 'N47087', 'N33831', 'N55943', 'N29212', 'N33828', 'N21701', 'N48487']"
U1877,"['N306', 'N33831']","['N21420', 'N59673']"
U45522,"['N64536', 'N871']","['N43519', 'N41020', 'N32544', 'N60105', 'N31978']"
U28760,"['N4593', 'N40716', 'N38118', 'N62006']","['N43519', 'N51478', 'N14408', 'N41020', 'N16920', 'N13967', 'N30475', 'N25049']"
U44009,"['N10414', 'N20290', 'N35560', 'N19636']",['N55555']
U79262,['N12523'],"['N26130', 'N49685', 'N23184', 'N50060']"
U62475,"['N29177', 'N64273']","['N30998', 'N13930', 'N33964', 'N55204', 'N63538', 'N53585']"
U7512,['N6007'],"['N27845', 'N52294', 'N39949', 'N5442', 'N26130', 'N41881', 'N43001', 'N38783']"
U51415,['N306'],"['N3541', 'N61623', 'N24686', 'N9139', 'N8957', 'N5370', 'N12523', 'N23254', 'N59981', 'N16804', 'N55204', 'N63538']"
U7884,"['N8166', 'N34997', 'N49904', 'N46820', 'N2018', 'N13117', 'N43955', 'N52875', 'N60331', 'N1581', 'N26262', 'N52551', 'N32483', 'N13113', 'N11704', 'N29526', 'N38182', 'N38118', 'N59051', 'N18697']",['N59673']
U8025,"['N31740', 'N45422', 'N871']",['N32182']
U82410,"['N61388', 'N40716', 'N10470']",[]
U6396,"['N49731', 'N38298', 'N5528', 'N58871', 'N26130', 'N30765', 'N20121', 'N12400', 'N28811', 'N56775', 'N46372', 'N61972', 'N138', 'N460', 'N24578', 'N21157', 'N34455', 'N5499', 'N9412', 'N35671', 'N42691', 'N52551', 'N52066', 'N44251', 'N20290', 'N27612', 'N18077', 'N33513', 'N16770', 'N25113', 'N10347', 'N306', 'N43587', 'N871', 'N39949', 'N20718', 'N35098', 'N11116', 'N40824', 'N42137', 'N13367', 'N12367', 'N30113', 'N8448', 'N58580', 'N8331', 'N38118', 'N20147']","['N26262', 'N27789', 'N52294', 'N6916', 'N61623', 'N23008', 'N62563', 'N4754', 'N33831', 'N21701', 'N21420', 'N3344', 'N62894']"
U15102,"['N56447', 'N4020', 'N51692', 'N42603', 'N60702']","['N25949', 'N26262', 'N47748', 'N59673', 'N60992']"
U13769,['N42786'],"['N26262', 'N22320', 'N17031', 'N18406', 'N12523', 'N4754', 'N60550', 'N38053', 'N62894']"
U23613,['N23614'],"['N26262', 'N41172', 'N51478', 'N61623', 'N37199', 'N33964', 'N5370', 'N23254', 'N59981', 'N16804', 'N55204', 'N58410', 'N1914']"
U48953,"['N53531', 'N35172']","['N26262', 'N41172', 'N61623', 'N24686', 'N30998', 'N13930', 'N3697', 'N33964', 'N8957', 'N59981', 'N55204', 'N63538']"
U8211,"['N17589', 'N28736', 'N24261', 'N49685', 'N35560', 'N36530', 'N2018', 'N64554']",[]
U28334,[],[]
U13786,"['N47508', 'N17254', 'N55932', 'N14592', 'N6346']","['N26262', 'N41172', 'N3841', 'N59673', 'N20428', 'N4754', 'N4642', 'N21420']"
U363,"['N52873', 'N32748', 'N5629', 'N30842', 'N9165', 'N39511', 'N62714', 'N35560', 'N36530', 'N32573', 'N37003', 'N22772', 'N20121']","['N36940', 'N6916', 'N27737', 'N41934', 'N48487']"
U10233,"['N29177', 'N45729', 'N61388', 'N2994', 'N41881', 'N26319', 'N12367', 'N14801', 'N34694', 'N36557', 'N26815', 'N7062', 'N10347']","['N27737', 'N41934']"
U64409,[],"['N27737', 'N48487', 'N33828', 'N41934', 'N50484']"
U12573,"['N52551', 'N17007', 'N24686']","['N30998', 'N13930', 'N33964', 'N8957', 'N55204', 'N53585', 'N63538', 'N30518']"
U69318,"['N44402', 'N19982', 'N58580']","['N24272', 'N5442', 'N27845', 'N8929']"
U58547,"['N48699', 'N20397']",['N53585']
U45985,['N1914'],"['N3179', 'N5370', 'N2823', 'N43460', 'N24686', 'N3841', 'N3697', 'N9139', 'N16920', 'N23254', 'N55204', 'N26262', 'N3541', 'N37199', 'N61608', 'N58410', 'N30518', 'N6056', 'N45366', 'N61623', 'N51506']"
U49269,[],"['N60992', 'N59673', 'N14592']"
U36054,['N29177'],[]
U74013,"['N63855', 'N61185', 'N38783']","['N26179', 'N10386', 'N23784', 'N49685', 'N46258', 'N26130', 'N59390', 'N21519', 'N31679', 'N23184']"
U3549,[],[]
U40012,"['N29177', 'N38118', 'N45597', 'N32585', 'N9955', 'N26642', 'N34185', 'N2018', 'N31599', 'N8448', 'N37811', 'N41298']","['N27737', 'N59267', 'N36612', 'N33828', 'N41934', 'N31679']"
U90806,"['N306', 'N871', 'N55189', 'N12367', 'N61388', 'N10414']",['N60550']
U74396,[],"['N26179', 'N7754', 'N25546']"
U73966,[],"['N26262', 'N53010', 'N61623', 'N24686', 'N41172', 'N33964', 'N8957', 'N5370', 'N23254', 'N2823', 'N59981', 'N52585', 'N35172', 'N55204', 'N63538']"
U61186,"['N62838', 'N2309', 'N20592', 'N19787', 'N9554', 'N65039', 'N32748', 'N34649', 'N63019', 'N64554', 'N9308', 'N8845', 'N49040', 'N59043', 'N17387', 'N45729', 'N23403', 'N45391', 'N52875', 'N28088', 'N49481', 'N16417', 'N42691', 'N21555', 'N61880', 'N54090', 'N22161', 'N35497', 'N42128', 'N56486', 'N14349', 'N54560', 'N64800', 'N35543', 'N12680', 'N50864', 'N48829', 'N58061', 'N19187', 'N42137', 'N35621', 'N35120', 'N15122', 'N61696', 'N56446', 'N54522', 'N45954', 'N39192', 'N28451']","['N35006', 'N4912', 'N26179', 'N49685']"
U78745,"['N28934', 'N1746', 'N34455', 'N1914']","['N55275', 'N62318', 'N41387', 'N54752', 'N27737', 'N59267', 'N62750', 'N34185', 'N29212', 'N31679']"
U2747,"['N306', 'N49997', 'N54936', 'N38747', 'N45729', 'N48699', 'N16110', 'N53100', 'N51388', 'N53531', 'N21815', 'N6464', 'N41197', 'N39118', 'N53585', 'N49040', 'N23614']",['N30518']
U43301,"['N306', 'N50372', 'N24686', 'N36699', 'N28088', 'N8448', 'N20121']","['N6056', 'N26262', 'N3541', 'N61623', 'N41172', 'N9139', 'N33964', 'N8957', 'N2823', 'N35172', 'N63538']"
U71840,"['N2580', 'N51692', 'N8448', 'N15018']","['N29212', 'N1539', 'N41387']"
U48443,[],[]
U23720,['N45047'],['N60550']
U4398,['N4642'],['N21420']
U79425,"['N58102', 'N36530', 'N34694', 'N35543', 'N58262']","['N54300', 'N26130', 'N5370', 'N22549', 'N31679', 'N38783', 'N24686', 'N23784', 'N49685', 'N23254', 'N35172', 'N46309', 'N22617', 'N3541', 'N54752', 'N15761', 'N46258', 'N49030', 'N1914', 'N4912', 'N61623', 'N61006', 'N26179', 'N28382']"
U68036,['N28934'],"['N26179', 'N25546', 'N10386', 'N23784', 'N49685', 'N4080', 'N28324', 'N26130', 'N59390', 'N45428', 'N40356', 'N56665', 'N5905', 'N61185', 'N279', 'N23184', 'N1914', 'N38783']"
U6774,"['N29177', 'N26714', 'N53948', 'N15034', 'N9824', 'N27847', 'N54300', 'N38118']","['N24272', 'N27845', 'N25546', 'N5442', 'N23784', 'N52875', 'N4080', 'N28324', 'N30295', 'N26130', 'N45428', 'N5905', 'N55582', 'N279', 'N38783']"
U81664,['N4020'],"['N41020', 'N3344', 'N32182']"
U30497,"['N26026', 'N51450', 'N31666']",[]
U23077,"['N19594', 'N1746', 'N22', 'N60702']","['N28324', 'N8957', 'N26130', 'N5370', 'N16804', 'N5905', 'N24686', 'N23784', 'N3697', 'N9139', 'N33964', 'N23254', 'N3541', 'N41172', 'N58410', 'N1914', 'N61623', 'N59981', 'N17140', 'N63538', 'N53585']"
U13934,"['N306', 'N56252', 'N31748', 'N13930', 'N62714', 'N26026', 'N34000', 'N33337', 'N58232', 'N18845', 'N60029']","['N64228', 'N8957', 'N2823', 'N27101', 'N52294', 'N24686', 'N3841', 'N23008', 'N3697', 'N33964', 'N16920', 'N33831', 'N35172', 'N55204', 'N29536', 'N60186', 'N26262', 'N37199', 'N36836', 'N18698', 'N3737', 'N6056', 'N43587', 'N31748', 'N51506', 'N63538', 'N53585', 'N20147']"
U87490,[],"['N30998', 'N13930', 'N33964', 'N8957', 'N55204', 'N63538', 'N53585']"
U38387,"['N44751', 'N34694', 'N44423', 'N48715', 'N56775', 'N43955', 'N51112', 'N58428', 'N37915', 'N138', 'N51705', 'N20857', 'N3395', 'N42330', 'N52551', 'N36766', 'N33254', 'N25113', 'N306', 'N14742', 'N871', 'N21358', 'N9165', 'N1746', 'N64273', 'N3908', 'N58580', 'N60530', 'N41244']","['N8929', 'N45211']"
U50842,"['N29177', 'N12900', 'N38311', 'N9680', 'N23119', 'N2910', 'N14102', 'N42528', 'N2078']","['N4642', 'N48705', 'N4404']"
U16324,['N26168'],"['N4642', 'N21420']"
U59166,"['N306', 'N38298', 'N43955', 'N36526', 'N4020', 'N42435', 'N26642', 'N18094', 'N28088', 'N38309', 'N63210', 'N60702', 'N23903']","['N41020', 'N32544', 'N32182', 'N31978', 'N45422', 'N3344']"
U26702,['N58332'],"['N55275', 'N20793', 'N496', 'N54752', 'N9621', 'N3841', 'N50107', 'N46923', 'N45428', 'N33831', 'N60550', 'N21701', 'N62750', 'N16148', 'N62894']"
U47073,"['N29177', 'N51566', 'N871', 'N49481']","['N16920', 'N55204', 'N58410', 'N53585', 'N30518']"
U26456,"['N44402', 'N20290']",['N26130']
U12843,[],['N59673']
U40466,"['N306', 'N20575', 'N7938', 'N26900', 'N61388', 'N26026', 'N28088', 'N51705', 'N14349']","['N41172', 'N33964', 'N59981', 'N55204', 'N53585']"
U34184,[],"['N59390', 'N49279']"
U64293,"['N49731', 'N9554', 'N33170', 'N45729', 'N59742', 'N24578', 'N2018', 'N64273', 'N8331', 'N49279', 'N34694', 'N20121', 'N16160']",[]
U25190,"['N28081', 'N4593', 'N34669', 'N40716', 'N17498', 'N36699', 'N61249', 'N28088', 'N41298', 'N14938', 'N22519', 'N13935']","['N26262', 'N3541', 'N61623', 'N30998', 'N13930', 'N33964', 'N8957', 'N2823', 'N51506', 'N30475', 'N55204', 'N53585', 'N63538', 'N30518', 'N1914']"
U64124,"['N40716', 'N4020', 'N47479', 'N53531', 'N64273', 'N10470', 'N18106', 'N30531', 'N14305']","['N21420', 'N48077']"
U76036,"['N21777', 'N15857', 'N59673', 'N6632', 'N60622', 'N61388', 'N26179', 'N25699', 'N548']","['N5370', 'N43460', 'N3344', 'N22320', 'N24686', 'N3841', 'N4754', 'N60992', 'N19647', 'N50107', 'N25949', 'N26262', 'N41172', 'N47748', 'N43386', 'N35847', 'N6056', 'N61623', 'N103', 'N31978']"
U68442,"['N29177', 'N56447', 'N51692']",[]
U61154,"['N47508', 'N27845', 'N23119', 'N41197']","['N24272', 'N62838', 'N26179', 'N5442', 'N51378', 'N23784', 'N26130', 'N27583', 'N55582', 'N31679', 'N279', 'N43001', 'N38783']"
U89752,[],"['N24272', 'N27845', 'N25546', 'N23784', 'N5442', 'N4080', 'N26130', 'N41881', 'N279', 'N38783']"
U832,"['N49481', 'N8331', 'N1843', 'N53531']","['N46309', 'N23784', 'N49685', 'N28324', 'N46258', 'N26130', 'N49030', 'N23184', 'N50060', 'N38783']"
U79782,"['N23614', 'N60702']","['N62318', 'N41387', 'N34185', 'N1539', 'N29212']"
U32885,['N306'],[]
U72881,['N29212'],['N1539']
U89441,"['N55189', 'N52551', 'N48076', 'N52665', 'N28123', 'N64474']","['N41020', 'N43519', 'N32544']"
U7376,"['N36590', 'N30475']","['N38337', 'N26262', 'N32544', 'N60105', 'N16920', 'N31978']"
U91185,"['N306', 'N35671', 'N55189', 'N41881', 'N21771']",[]
U28637,"['N41020', 'N48699', 'N10843', 'N56486', 'N61388', 'N7062', 'N61880']",[]
U81803,"['N19594', 'N4912', 'N38182']",['N30295']
U16427,['N47748'],['N4642']
U39046,"['N306', 'N55189', 'N20397', 'N62714', 'N60702', 'N9412']",['N41020']
U80245,"['N57789', 'N10470']",[]
U86937,"['N12900', 'N20290', 'N45729', 'N23614']",['N29212']
U66311,"['N60364', 'N39867', 'N35671', 'N60607']",['N31978']
U42448,"['N19435', 'N54936', 'N32312', 'N20592', 'N46504', 'N20575', 'N41229', 'N32483', 'N34649', 'N51692', 'N53531', 'N52551', 'N36530', 'N48699', 'N46795', 'N63842', 'N56486', 'N6346']","['N63817', 'N17342', 'N61760', 'N8929', 'N59673', 'N28324', 'N8657', 'N5370', 'N41889', 'N43460', 'N16804', 'N3344', 'N25867', 'N6903', 'N22320', 'N24686', 'N3841', 'N4754', 'N60992', 'N40451', 'N28448', 'N23254', 'N59385', 'N50107', 'N25949', 'N26262', 'N41172', 'N38483', 'N25471', 'N40973', 'N49279', 'N50302', 'N43386', 'N35847', 'N11087', 'N6056', 'N61623', 'N52557', 'N13930', 'N103', 'N23547', 'N27932', 'N6066', 'N28279', 'N14592', 'N261', 'N31978', 'N24458']"
U30175,"['N56447', 'N36699', 'N10470']","['N496', 'N41387', 'N62318', 'N59267', 'N34185', 'N29212']"
U23870,['N43955'],"['N24686', 'N30998', 'N13930', 'N33964', 'N8957', 'N5370', 'N55204', 'N63538', 'N53585']"
U64378,"['N306', 'N35671', 'N52116', 'N18951', 'N49040']",[]
U63809,"['N4020', 'N279']","['N2046', 'N14592', 'N4642', 'N35847', 'N17031']"
U21009,"['N306', 'N65039', 'N6056', 'N57147', 'N58638', 'N62451', 'N6464', 'N30531']","['N64228', 'N61760', 'N3179', 'N43460', 'N52294', 'N3841', 'N23008', 'N32544', 'N9139', 'N29536', 'N28385', 'N60186', 'N26262', 'N7470', 'N41020', 'N30475', 'N30870', 'N30518', 'N6056', 'N39949', 'N962', 'N42397', 'N60105', 'N23547', 'N39786', 'N58271', 'N31978', 'N28327', 'N59761']"
U5311,[],[]
U22553,[],['N4642']
U64661,"['N15181', 'N6007', 'N54571', 'N11399', 'N5290']","['N26130', 'N14780', 'N38783', 'N12579']"
U42714,[],"['N59390', 'N49279', 'N61185']"
U17078,"['N61388', 'N33337', 'N42053', 'N36091']","['N25546', 'N30295', 'N45428', 'N26179', 'N279']"
U83820,['N62318'],"['N34185', 'N29212', 'N1539', 'N41387']"
U4300,[],[]
U2967,"['N306', 'N60702', 'N13930', 'N48224']","['N53585', 'N55204']"
U31470,"['N29177', 'N27320', 'N306', 'N18321', 'N56447', 'N36530', 'N21771', 'N26026', 'N35120', 'N64273', 'N50051', 'N58580', 'N3500', 'N10055', 'N38118', 'N53636']","['N41881', 'N5442', 'N24272', 'N25546']"
U59606,['N53322'],['N40943']
U49102,[],['N49685']
U50203,"['N61388', 'N22455']","['N38337', 'N32544', 'N60105', 'N3179', 'N31978']"
U9070,"['N37748', 'N871', 'N5290']","['N59981', 'N63538']"
U77920,"['N36699', 'N20121', 'N60702', 'N8845', 'N13700', 'N51942', 'N55189', 'N28088', 'N38802', 'N7422', 'N3395', 'N52551', 'N48699', 'N51692', 'N19523', 'N26026', 'N4593', 'N57789', 'N841', 'N37748', 'N59328', 'N13055', 'N53052', 'N15034', 'N40716', 'N21666', 'N64273', 'N12367', 'N37003', 'N57457', 'N58580', 'N47261', 'N13935']","['N53585', 'N55204']"
U3638,['N4272'],"['N55275', 'N27737', 'N59267', 'N34185', 'N45428', 'N36288', 'N33828', 'N41934', 'N31679', 'N48487', 'N62894']"
U56844,"['N48545', 'N34649', 'N62714', 'N60971', 'N41881', 'N8952', 'N42128', 'N2994', 'N23614']",[]
U25068,"['N7938', 'N3500']","['N50302', 'N8929', 'N45211']"
U4222,"['N65039', 'N32312', 'N56923', 'N19494', 'N32939', 'N61186', 'N36699', 'N58061', 'N60559', 'N18881', 'N14167', 'N2533', 'N28088', 'N8448', 'N2945']","['N2046', 'N41172', 'N61623', 'N21701', 'N37185', 'N59673', 'N35847', 'N20428', 'N4754', 'N59385', 'N4642', 'N21420']"
U90814,[],[]
U89724,"['N41244', 'N28088', 'N10470', 'N61708']","['N41020', 'N3344', 'N32182']"
U181,"['N45729', 'N13180', 'N63180', 'N5905']","['N61623', 'N24686', 'N26130', 'N59981', 'N63538', 'N1914']"
U48323,"['N36766', 'N28088']",[]
U30550,"['N47884', 'N20121']","['N62838', 'N43671', 'N35622', 'N26130', 'N5370', 'N22549', 'N5905', 'N42759', 'N23184', 'N38783', 'N23784', 'N48610', 'N34937', 'N41881', 'N57972', 'N35172', 'N279', 'N22617', 'N24272', 'N54752', 'N5442', 'N4080', 'N3778', 'N40356', 'N50515', 'N4661', 'N29857', 'N45428', 'N56665', 'N16344', 'N27583', 'N26179']"
U78266,"['N13689', 'N60971']","['N11087', 'N14408', 'N23008', 'N4754', 'N60992', 'N14592', 'N16005']"
U39737,"['N64536', 'N60702']",['N4642']
U96,"['N4642', 'N59673']","['N21420', 'N59385']"
U60173,"['N26262', 'N38299', 'N20121']","['N41387', 'N41172', 'N41165', 'N48077', 'N4754', 'N4642', 'N21420', 'N37793']"
U32503,"['N55189', 'N51015', 'N38118']","['N41172', 'N59673', 'N43386', 'N14592', 'N21420']"
U68232,"['N55189', 'N49040', 'N42137']","['N43519', 'N23824', 'N6056', 'N41387', 'N21656', 'N61760', 'N41020', 'N962', 'N32182', 'N60105', 'N32544', 'N23547', 'N31978', 'N30475', 'N22215', 'N16314', 'N51187']"
U23032,"['N32312', 'N45729', 'N55189', 'N4020', 'N47479', 'N42137', 'N25885']","['N496', 'N41387', 'N9621', 'N3841', 'N59267', 'N36612', 'N34185', 'N29212']"
U63451,"['N31663', 'N41795', 'N6056', 'N58428', 'N32483', 'N49955', 'N62714', 'N138', 'N43749']","['N41387', 'N7112', 'N59673', 'N22442', 'N27101', 'N48705', 'N22320', 'N52294', 'N3841', 'N62563', 'N60992', 'N60186', 'N26262', 'N41172', 'N25471', 'N49279', 'N37793', 'N31395', 'N39949', 'N61623', 'N52557', 'N6066', 'N14592', 'N24458', 'N49194']"
U52812,"['N64777', 'N60702', 'N54936', 'N45729', 'N55189', 'N11700', 'N37915', 'N19594', 'N6464', 'N35607', 'N7242', 'N32483', 'N4020', 'N20397', 'N65066', 'N4593', 'N63180', 'N306', 'N871', 'N31748', 'N4786', 'N30531']","['N43519', 'N6056', 'N61760', 'N41020', 'N962', 'N60105', 'N27932', 'N32544', 'N23547', 'N12523', 'N31978', 'N30475', 'N61463']"
U85108,"['N306', 'N48000', 'N52551', 'N52022', 'N61249']","['N27845', 'N25546', 'N38783']"
U86843,[],"['N6056', 'N30475']"
U31076,['N4754'],"['N26262', 'N41172', 'N44290', 'N49955', 'N18406', 'N43386', 'N12029', 'N14592', 'N59385', 'N33677', 'N35847', 'N3344']"
U56790,['N13968'],[]
U40391,"['N26026', 'N21020', 'N9621', 'N61880']",[]
U55641,"['N32483', 'N24578', 'N14114', 'N8448', 'N2231', 'N3344']","['N6916', 'N43460', 'N4642', 'N16148', 'N21712', 'N62894', 'N2046', 'N48705', 'N24686', 'N3841', 'N49955', 'N59385', 'N55723', 'N50107', 'N46477', 'N26262', 'N41172', 'N3589', 'N21701', 'N27789', 'N23547', 'N31978']"
U79210,"['N29177', 'N32312', 'N38298', 'N52995', 'N2580', 'N35560', 'N2018', 'N34694', 'N60702', 'N28123', 'N48914', 'N48044', 'N55189', 'N817', 'N21815', 'N28088', 'N55204', 'N51741', 'N61997', 'N32939', 'N6101', 'N36766', 'N16965', 'N4020', 'N40255', 'N20290', 'N48076', 'N26026', 'N48699', 'N52551', 'N6817', 'N3500', 'N28992', 'N14150', 'N57789', 'N4593', 'N37748', 'N2078', 'N50475', 'N306', 'N3560', 'N15181', 'N23907', 'N10843', 'N8448', 'N58580', 'N39118', 'N41244', 'N61388', 'N58644', 'N38118', 'N60029']","['N26262', 'N41172', 'N33964', 'N8957', 'N5370', 'N59981', 'N63538']"
U10104,"['N306', 'N14040', 'N49588', 'N30842', 'N56447', 'N32483', 'N44251', 'N36699', 'N28088', 'N16344', 'N30765']","['N20793', 'N55275', 'N496', 'N41387', 'N54752', 'N62318', 'N9621', 'N62750', 'N33576', 'N35393', 'N45428', 'N1539', 'N29212', 'N60550', 'N31679', 'N41612', 'N62894']"
U11593,[],"['N41020', 'N3344', 'N32182']"
U10647,"['N10417', 'N55897', 'N20121']","['N59390', 'N23184', 'N61185']"
U19801,"['N29177', 'N12900', 'N55189', 'N49279', 'N61880']","['N59390', 'N23184', 'N61185']"
U91974,"['N306', 'N12900', 'N19787', 'N13180', 'N25699', 'N53216', 'N41881', 'N28088', 'N7171', 'N65066', 'N723', 'N24073', 'N3500', 'N36398', 'N29541', 'N41298', 'N548', 'N5290']",['N27845']
U81567,[],"['N54752', 'N41387', 'N1539', 'N29212', 'N60550', 'N62750', 'N17031']"
U12367,"['N26760', 'N2805', 'N21576']",[]
U4620,"['N32008', 'N306', 'N15034', 'N40716', 'N6102', 'N5629', 'N41172', 'N51692', 'N15900', 'N51705', 'N44796', 'N58580', 'N63842', 'N38339', 'N26627', 'N56353']","['N43266', 'N6056', 'N26262', 'N3841', 'N41020', 'N32544', 'N23547', 'N32182', 'N6066', 'N2823', 'N38309', 'N31978', 'N3344', 'N30518']"
U80497,['N49685'],"['N54300', 'N26130', 'N36545', 'N22549', 'N14780', 'N31679', 'N28983', 'N27101', 'N52294', 'N7754', 'N27079', 'N23254', 'N35172', 'N60186', 'N3541', 'N54752', 'N35671', 'N15761', 'N1914', 'N4912', 'N56278', 'N3737', 'N43587', 'N58030', 'N39949', 'N61623', 'N38488', 'N21519', 'N26179', 'N28382', 'N59761']"
U21345,[],[]
U4792,[],[]
U19249,[],[]
U48558,[],"['N21420', 'N59673']"
U79367,"['N306', 'N2018', 'N40716', 'N49279']",[]
U18830,"['N13689', 'N61760', 'N62714']","['N52294', 'N13930', 'N23008', 'N55555', 'N62563', 'N12029', 'N33831', 'N24458', 'N21701', 'N41612', 'N16148', 'N60186']"
U52784,"['N40716', 'N26026', 'N6464', 'N30765', 'N63855']","['N4642', 'N33831']"
U60076,"['N4593', 'N44796', 'N46795']","['N51506', 'N3541', 'N55204']"
U3743,['N3737'],[]
U15499,['N5629'],"['N6056', 'N26262', 'N60932', 'N18406', 'N4754', 'N12029', 'N14592', 'N59385', 'N33677']"
U44068,"['N29177', 'N44251', 'N27320', 'N55189']",['N32182']
U13935,"['N15300', 'N38298', 'N20592', 'N15284', 'N20121', 'N45954', 'N13117', 'N46256', 'N20575', 'N51705', 'N42691', 'N51692', 'N56486', 'N4593', 'N871', 'N38736', 'N21358', 'N23119', 'N26179', 'N22397', 'N9226']","['N63817', 'N8957', 'N2823', 'N16804', 'N3841', 'N3697', 'N9139', 'N33964', 'N33831', 'N35172', 'N55204', 'N26262', 'N41172', 'N46258', 'N30475', 'N58410', 'N6056', 'N59981', 'N52585', 'N17140', 'N63538', 'N28382', 'N53585']"
U32056,"['N306', 'N53052', 'N35671', 'N21555', 'N56447', 'N48699', 'N18094', 'N14114', 'N4830']","['N3541', 'N61623', 'N8957', 'N59981', 'N52585', 'N16804', 'N55204', 'N17140', 'N63538', 'N53585', 'N1914']"
U45997,"['N25546', 'N41020', 'N56447', 'N14641', 'N52718', 'N8448', 'N64777', 'N25450', 'N23614']","['N43519', 'N32544']"
U64241,[],[]
U72964,"['N52551', 'N37811']",[]
U29144,[],"['N4642', 'N21420', 'N23184']"
U70998,"['N8073', 'N49997', 'N4020', 'N61249', 'N20121']","['N43519', 'N6056', 'N21656', 'N26262', 'N28327', 'N41020', 'N32544', 'N60105', 'N58271', 'N30475', 'N28385', 'N30518']"
